#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	gb1(2016)	NZ_RDBM01000024.1	157618	168112	melanin	True	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_RDBM01000024.1/157618-168112	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008042065.1/NZ_RDBM01000024/1/157618/168112
Streptomyces	Unclassified	Tue6028	NZ_MLCE01000002.1	151213	161594	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_MLCE01000002.1/151213-161594	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002300165.1/NZ_MLCE01000002/1/151213/161594
Streptomyces	Unclassified	Tue6028	NZ_MLCE01000014.1	158661	169273	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_MLCE01000014.1/158661-169273	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002300165.1/NZ_MLCE01000014/1/158661/169273
Streptomyces	Unclassified	Go-475	NZ_CP026121.1	243522	252436	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP026121.1/243522-252436	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003330845.1/NZ_CP026121/1/243522/252436
Streptomyces	Unclassified	Go-475	NZ_CP026121.1	2959476	2969956	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP026121.1/2959476-2969956	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003330845.1/NZ_CP026121/1/2959476/2969956
Streptomyces	Unclassified	CB02120-2	NZ_NNBM01000002.1	683439	711136	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_NNBM01000002.1/683439-711136	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803195.1/NZ_NNBM01000002/1/683439/711136
Streptomyces	Unclassified	JB150	NZ_CP049780.1	417210	427140	melanin	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP049780.1/417210-427140	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011193355.1/NZ_CP049780/1/417210/427140
Streptomyces	Unclassified	JB150	NZ_CP049780.1	2607375	2615432	melanin	False	melanin	80	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CP049780.1/2607375-2615432	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011193355.1/NZ_CP049780/1/2607375/2615432
Streptomyces	Unclassified	JB150	NZ_CP049780.1	3624118	3634517	melanin	False	grixazone	61	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_CP049780.1/3624118-3634517	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011193355.1/NZ_CP049780/1/3624118/3634517
Streptomyces	Unclassified	AK010	NZ_JACHCX010000018.1	48953	59319	melanin	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_JACHCX010000018.1/48953-59319	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014207295.1/NZ_JACHCX010000018/1/48953/59319
Streptomyces	Unclassified	AK010	NZ_JACHCX010000019.1	46229	56688	melanin	False	melanin	40	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_JACHCX010000019.1/46229-56688	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014207295.1/NZ_JACHCX010000019/1/46229/56688
Streptomyces	lydicus	103	NZ_CP029042.1	1211343	1388016	melanin - t1nrps - t1pks hybrid	False	lydicamycin	96	BGC0001477	https://antismash-db.secondarymetabolites.org/go/NZ_CP029042.1/1211343-1388016	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003994375.1/NZ_CP029042/1/1211343/1388016
Streptomyces	prasinopilosus	CGMCC 4.3504	NZ_FMZK01000001.1	328460	338964	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FMZK01000001.1/328460-338964	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101585.1/NZ_FMZK01000001/1/328460/338964
Streptomyces	fodineus	TW1S1	NZ_CP017248.1	6255826	6378081	aminocoumarin - melanin - t1nrps - t1pks hybrid	False	rubradirin	41	BGC0000141	https://antismash-db.secondarymetabolites.org/go/NZ_CP017248.1/6255826-6378081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001735805.1/NZ_CP017248/1/6255826/6378081
Streptomyces	fodineus	TW1S1	NZ_CP017248.1	9001239	9022975	melanin - terpene hybrid	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP017248.1/9001239-9022975	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001735805.1/NZ_CP017248/1/9001239/9022975
Streptomyces	Unclassified	INR7	NZ_CP043638.1	553132	580860	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP043638.1/553132-580860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014217585.1/NZ_CP043638/1/553132/580860
Kibdelosporangium	phytohabitans	KLBMP1111	NZ_CP012752.1	272492	282798	melanin	False	chejuenolide A / chejuenolide B	7	BGC0001543	https://antismash-db.secondarymetabolites.org/go/NZ_CP012752.1/272492-282798	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001302585.1/NZ_CP012752/1/272492/282798
Streptomyces	phaeoluteigriseus	DSM 41896	NZ_MPOH02000011.1	306530	315445	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_MPOH02000011.1/306530-315445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001896135.2/NZ_MPOH02000011/1/306530/315445
Streptomyces	phaeoluteigriseus	DSM 41896	NZ_MPOH02000011.1	1258452	1268848	melanin	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_MPOH02000011.1/1258452-1268848	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001896135.2/NZ_MPOH02000011/1/1258452/1268848
Actinoplanes	Unclassified	SE50/110	NC_017803.1	5449662	5461922	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_017803.1/5449662-5461922	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237145.1/NC_017803/1/5449662/5461922
Streptomyces	Unclassified	ADI96-02	NZ_ML123034.1	6490816	6501338	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_ML123034.1/6490816-6501338	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003846185.1/NZ_ML123034/1/6490816/6501338
Streptomyces	rubrolavendulae	MJM4426	NZ_CP017316.1	3552049	3562661	melanin	False	istamycin	11	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP017316.1/3552049-3562661	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001750785.1/NZ_CP017316/1/3552049/3562661
Streptomyces	Unclassified	SS	NZ_JH941042.1	564991	575393	melanin	False	istamycin	7	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_JH941042.1/564991-575393	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000302615.1/NZ_JH941042/1/564991/575393
Streptomyces	Unclassified	SS	NZ_JH941044.1	87219	115288	lanthipeptide - melanin hybrid	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_JH941044.1/87219-115288	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000302615.1/NZ_JH941044/1/87219/115288
Streptomyces	Unclassified	E2N166	NZ_RAIF01000018.1	230150	240504	melanin	False	bagremycin A / bagremycin B	44	BGC0000889	https://antismash-db.secondarymetabolites.org/go/NZ_RAIF01000018.1/230150-240504	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003671715.1/NZ_RAIF01000018/1/230150/240504
Streptomyces	Unclassified	E2N166	NZ_RAIF01000012.1	1071156	1081705	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_RAIF01000012.1/1071156-1081705	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003671715.1/NZ_RAIF01000012/1/1071156/1081705
Streptomyces	abyssomicinicus	CHI39	NZ_BBZI01000008.1	793625	803503	melanin	True	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_BBZI01000008.1/793625-803503	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008974245.1/NZ_BBZI01000008/1/793625/803503
Streptomyces	yangpuensis	fd2-tb	NZ_LBMK01000002.1	353042	378705	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LBMK01000002.1/353042-378705	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001005295.1/NZ_LBMK01000002/1/353042/378705
Streptomyces	Unclassified	AmelKG-E11A	NZ_AQRJ01000045.1	141505	151961	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_AQRJ01000045.1/141505-151961	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002705975.1/NZ_AQRJ01000045/1/141505/151961
Streptomyces	Unclassified	AmelKG-E11A	NZ_AQRJ01000070.1	614202	688368	melanin - t1nrps - t1pks hybrid	True	sibiromycin	92	BGC0000428	https://antismash-db.secondarymetabolites.org/go/NZ_AQRJ01000070.1/614202-688368	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002705975.1/NZ_AQRJ01000070/1/614202/688368
Streptomyces	Unclassified	TSRI0107	NZ_LIVZ01000001.1	351754	362327	melanin	False	istamycin	7	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LIVZ01000001.1/351754-362327	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905845.1/NZ_LIVZ01000001/1/351754/362327
Streptomyces	Unclassified	TSRI0107	NZ_LIVZ01000012.1	83571	104685	melanin - terpene hybrid	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LIVZ01000012.1/83571-104685	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905845.1/NZ_LIVZ01000012/1/83571/104685
Streptomyces	Unclassified	LaPpAH-165	NZ_KB891772.1	50904	61390	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KB891772.1/50904-61390	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000373525.1/NZ_KB891772/1/50904/61390
Streptomyces	Unclassified	IB2014 011-1	NZ_LZQS01000011.1	300010	310499	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LZQS01000011.1/300010-310499	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001983595.1/NZ_LZQS01000011/1/300010/310499
Streptomyces	Unclassified	IB2014 011-1	NZ_LZQS01000004.1	265702	316625	melanin - t1nrps hybrid	False	coelichelin	81	BGC0000325	https://antismash-db.secondarymetabolites.org/go/NZ_LZQS01000004.1/265702-316625	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001983595.1/NZ_LZQS01000004/1/265702/316625
Streptomyces	Unclassified	IB2014 011-1	NZ_LZQS01000006.1	136210	146606	melanin	False	grixazone	61	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_LZQS01000006.1/136210-146606	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001983595.1/NZ_LZQS01000006/1/136210/146606
Streptomyces	Unclassified	SID8379	NZ_WWGC01000007.1	56090	66564	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_WWGC01000007.1/56090-66564	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009864845.1/NZ_WWGC01000007/1/56090/66564
Streptomyces	Unclassified	NEAU-S7GS2	NZ_CP029541.1	1534579	1768027	melanin - t1nrps - t1pks - t2pks hybrid	False	lydicamycin	96	BGC0001477	https://antismash-db.secondarymetabolites.org/go/NZ_CP029541.1/1534579-1768027	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003173275.1/NZ_CP029541/1/1534579/1768027
Streptomyces	Unclassified	SID5466	NZ_WWIP01000001.1	7520010	7530493	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_WWIP01000001.1/7520010-7530493	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009862965.1/NZ_WWIP01000001/1/7520010/7530493
Streptomyces	Unclassified	CB00455	NZ_LIVQ01000001.1	682656	728507	melanin - terpene hybrid	False	saframycin A / saframycin B	4	BGC0000422	https://antismash-db.secondarymetabolites.org/go/NZ_LIVQ01000001.1/682656-728507	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905445.1/NZ_LIVQ01000001/1/682656/728507
Streptomyces	Unclassified	BK042	NZ_SLZH01000002.1	1271163	1327892	melanin - t1nrps hybrid	False	melanin	80	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_SLZH01000002.1/1271163-1327892	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004343295.1/NZ_SLZH01000002/1/1271163/1327892
Streptomyces	Unclassified	BK042	NZ_SLZH01000009.1	332981	343332	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_SLZH01000009.1/332981-343332	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004343295.1/NZ_SLZH01000009/1/332981/343332
Actinoplanes	italicus	DSM 43146	NZ_PVMZ01000008.1	231023	241443	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PVMZ01000008.1/231023-241443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003001815.1/NZ_PVMZ01000008/1/231023/241443
Actinoplanes	italicus	DSM 43146	NZ_PVMZ01000016.1	228099	238486	melanin	False	atolypene A / atolypene B	11	BGC0002007	https://antismash-db.secondarymetabolites.org/go/NZ_PVMZ01000016.1/228099-238486	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003001815.1/NZ_PVMZ01000016/1/228099/238486
Streptomyces	Unclassified	S4.7	NZ_CP048397.1	7683621	7694011	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP048397.1/7683621-7694011	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010384365.1/NZ_CP048397/1/7683621/7694011
Streptomyces	Unclassified	CNT372	NZ_KB897776.1	605984	616542	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KB897776.1/605984-616542	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377145.1/NZ_KB897776/1/605984/616542
Streptomyces	Unclassified	endophyte_N2	NZ_CP028719.1	3221142	3231748	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CP028719.1/3221142-3231748	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004104485.1/NZ_CP028719/1/3221142/3231748
Streptomyces	Unclassified	CNT372	NZ_KB897782.1	79968	90394	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KB897782.1/79968-90394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377145.1/NZ_KB897782/1/79968/90394
Streptomyces	Unclassified	CS147	NZ_KZ819182.1	7564822	7575305	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KZ819182.1/7564822-7575305	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003116775.1/NZ_KZ819182/1/7564822/7575305
Streptomyces	griseostramineus	CECT 3273	NZ_JACHJI010000006.1	50497	60875	melanin	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJI010000006.1/50497-60875	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203535.1/NZ_JACHJI010000006/1/50497/60875
Streptomyces	griseostramineus	CECT 3273	NZ_JACHJI010000009.1	33085	43649	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJI010000009.1/33085-43649	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203535.1/NZ_JACHJI010000009/1/33085/43649
Streptomyces	Unclassified	CS057	NZ_KZ195572.1	412167	419914	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KZ195572.1/412167-419914	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002188345.1/NZ_KZ195572/1/412167/419914
Streptomyces	Unclassified	CS057	NZ_KZ195572.1	2957642	2968065	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_KZ195572.1/2957642-2968065	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002188345.1/NZ_KZ195572/1/2957642/2968065
Streptomyces	europaeiscabiei	NCPPB 4064	NZ_KQ257779.1	401198	411621	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257779.1/401198-411621	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189025.1/NZ_KQ257779/1/401198/411621
Streptomyces	europaeiscabiei	NCPPB 4064	NZ_KQ257788.1	93398	103890	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257788.1/93398-103890	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189025.1/NZ_KQ257788/1/93398/103890
Streptomyces	Unclassified	NA02536	NZ_CP054939.1	2708059	2718509	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP054939.1/2708059-2718509	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364175.1/NZ_CP054939/1/2708059/2718509
Streptomyces	Unclassified	SID4921	NZ_WWJL01000017.1	305550	316078	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_WWJL01000017.1/305550-316078	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009863285.1/NZ_WWJL01000017/1/305550/316078
Streptomyces	Unclassified	WAC 01529	NZ_CP029617.1	4382134	4392551	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP029617.1/4382134-4392551	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003945545.1/NZ_CP029617/1/4382134/4392551
Alloactinosynnema	Unclassified	L-07	NZ_LN850107.1	4726534	4735785	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LN850107.1/4726534-4735785	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900070365.1/NZ_LN850107/1/4726534/4735785
Alloactinosynnema	Unclassified	L-07	NZ_LN850107.1	6748414	6758762	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LN850107.1/6748414-6758762	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900070365.1/NZ_LN850107/1/6748414/6758762
Streptomyces	Unclassified	TSRI0281	NZ_LWLE01000012.1	268954	276695	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LWLE01000012.1/268954-276695	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905125.1/NZ_LWLE01000012/1/268954/276695
Streptomyces	Unclassified	TSRI0281	NZ_LWLE01000012.1	650426	660831	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_LWLE01000012.1/650426-660831	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905125.1/NZ_LWLE01000012/1/650426/660831
Streptomyces	Unclassified	S063	NZ_CP021707.1	7185290	7195767	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP021707.1/7185290-7195767	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002832675.1/NZ_CP021707/1/7185290/7195767
Streptomyces	Unclassified	RPA4-2	NZ_CP050975.1	936491	945461	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP050975.1/936491-945461	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012273515.1/NZ_CP050975/1/936491/945461
Streptomyces	Unclassified	RPA4-2	NZ_CP050975.1	3417274	3427700	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP050975.1/3417274-3427700	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012273515.1/NZ_CP050975/1/3417274/3427700
Kibdelosporangium	Unclassified	MJ126-NF4	NZ_CDME01000006.1	735902	746265	melanin	False	chejuenolide A / chejuenolide B	7	BGC0001543	https://antismash-db.secondarymetabolites.org/go/NZ_CDME01000006.1/735902-746265	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000826545.1/NZ_CDME01000006/1/735902/746265
Kibdelosporangium	Unclassified	MJ126-NF4	NZ_CDME01000015.1	215897	226368	melanin	False	grixazone	38	BGC0000662	https://antismash-db.secondarymetabolites.org/go/NZ_CDME01000015.1/215897-226368	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000826545.1/NZ_CDME01000015/1/215897/226368
Streptomyces	Unclassified	46	NZ_KZ671969.1	232620	283704	lanthidin - melanin hybrid	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KZ671969.1/232620-283704	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002940705.1/NZ_KZ671969/1/232620/283704
Streptomyces	Unclassified	46	NZ_KZ671988.1	59960	70329	melanin	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KZ671988.1/59960-70329	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002940705.1/NZ_KZ671988/1/59960/70329
Streptomyces	Unclassified	RLB3-17	NZ_CP041610.2	1585064	1595451	melanin	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP041610.2/1585064-1595451	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113425.2/NZ_CP041610/2/1585064/1595451
Streptomyces	curacoi	DSM 40107	NZ_KQ947989.1	54873	76402	melanin - terpene hybrid	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KQ947989.1/54873-76402	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001513975.1/NZ_KQ947989/1/54873/76402
Streptomyces	curacoi	DSM 40107	NZ_KQ947994.1	193997	204495	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KQ947994.1/193997-204495	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001513975.1/NZ_KQ947994/1/193997/204495
Streptomyces	Unclassified	Ncost-T6T-1	NZ_KZ303840.1	274670	285153	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_KZ303840.1/274670-285153	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002705685.1/NZ_KZ303840/1/274670/285153
Streptomyces	hyaluromycini	NBRC 110483	NZ_BCFL01000020.1	346482	368209	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_BCFL01000020.1/346482-368209	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002217755.1/NZ_BCFL01000020/1/346482/368209
Streptomyces	hyaluromycini	NBRC 110483	NZ_BCFL01000027.1	287691	298081	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_BCFL01000027.1/287691-298081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002217755.1/NZ_BCFL01000027/1/287691/298081
Streptomyces	dioscori	A217	NZ_KZ679040.1	435569	446073	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KZ679040.1/435569-446073	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003024195.1/NZ_KZ679040/1/435569/446073
Streptomyces	Unclassified	Root1304	NZ_LMEP01000001.1	225066	235480	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LMEP01000001.1/225066-235480	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426405.1/NZ_LMEP01000001/1/225066/235480
Streptomyces	angustmyceticus	NBRC 3934	NZ_BLAG01000004.1	716826	760411	melanin - nrps-like hybrid	False	stenothricin	13	BGC0000431	https://antismash-db.secondarymetabolites.org/go/NZ_BLAG01000004.1/716826-760411	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009176265.1/NZ_BLAG01000004/1/716826/760411
Streptomyces	rectiverticillatus	B15-08	NZ_CP040752.1	2579055	2588995	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP040752.1/2579055-2588995	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013394065.1/NZ_CP040752/1/2579055/2588995
Streptomyces	rectiverticillatus	B15-08	NZ_CP040752.1	5125164	5135548	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP040752.1/5125164-5135548	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013394065.1/NZ_CP040752/1/5125164/5135548
Streptomyces	Unclassified	CB02058	NZ_LIPG01000004.1	289643	300159	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LIPG01000004.1/289643-300159	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905505.1/NZ_LIPG01000004/1/289643/300159
Streptomyces	niveus	NCIMB 11891	NZ_CM002280.1	247906	258416	melanin	False	melanin	40	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CM002280.1/247906-258416	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000497425.1/NZ_CM002280/1/247906/258416
Streptomyces	Unclassified	BK022	NZ_SHKU01000003.1	281204	291687	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_SHKU01000003.1/281204-291687	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217355.1/NZ_SHKU01000003/1/281204/291687
Streptomyces	Unclassified	Tu 4128	NZ_QTSY01000081.1	296881	353118	melanin - t1nrps hybrid	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_QTSY01000081.1/296881-353118	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003709145.1/NZ_QTSY01000081/1/296881/353118
Streptomyces	yanglinensis	CGMCC 4.2023	NZ_FNVU01000005.1	390566	401001	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FNVU01000005.1/390566-401001	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900107965.1/NZ_FNVU01000005/1/390566/401001
