#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Pseudomonas	aeruginosa	NCTC11445	NZ_RWLU01000017.1	66560	77900	phenazine	True	streptophenazine B / streptophenazine C / streptophenazine F / streptophenazine G / streptophenazine H	7	BGC0002010	https://antismash-db.secondarymetabolites.org/go/NZ_RWLU01000017.1/66560-77900	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004370185.1/NZ_RWLU01000017/1/66560/77900
Pseudomonas	aeruginosa	NCTC11445	NZ_RWLU01000005.1	417471	477577	phenazine - t1nrps hybrid	False	pyochelin	100	BGC0000412	https://antismash-db.secondarymetabolites.org/go/NZ_RWLU01000005.1/417471-477577	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004370185.1/NZ_RWLU01000005/1/417471/477577
Pseudomonas	aeruginosa	NCTC11445	NZ_LLRI01000006.1	0	10325	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLRI01000006.1/0-10325	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001452185.1/NZ_LLRI01000006/1/0/10325
Sorangium	cellulosum	So0157-2	NC_021658.1	1358265	1405261	phenazine - resorcinol hybrid	False	kirromycin	5	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NC_021658.1/1358265-1405261	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000418325.1/NC_021658/1/1358265/1405261
Pseudomonas	aeruginosa	NCTC11445	NZ_LLRI01000032.1	0	6128	phenazine	True	streptophenazine B / streptophenazine C / streptophenazine F / streptophenazine G / streptophenazine H	21	BGC0002010	https://antismash-db.secondarymetabolites.org/go/NZ_LLRI01000032.1/0-6128	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001452185.1/NZ_LLRI01000032/1/0/6128
Pseudomonas	aeruginosa	NCTC11445	NZ_LLRI01000049.1	0	1378	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLRI01000049.1/0-1378	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001452185.1/NZ_LLRI01000049/1/0/1378
Pseudomonas	aeruginosa	NCTC11445	NZ_LLRI01000067.1	0	10325	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLRI01000067.1/0-10325	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001452185.1/NZ_LLRI01000067/1/0/10325
Pseudomonas	aeruginosa	NCTC11445	NZ_CP031659.1	750519	809926	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP031659.1/750519-809926	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003429185.1/NZ_CP031659/1/750519/809926
Pseudomonas	aeruginosa	NCTC11445	NZ_CP031659.1	3620432	3641445	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP031659.1/3620432-3641445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003429185.1/NZ_CP031659/1/3620432/3641445
Streptomyces	qinglanensis	SCSIO M10379	NZ_FOGO01000003.1	372697	393201	phenazine	False	marinophenazine A / phenaziterpene A	26	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_FOGO01000003.1/372697-393201	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900111245.1/NZ_FOGO01000003/1/372697/393201
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050334.1	730595	789949	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP050334.1/730595-789949	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343555.1/NZ_CP050334/1/730595/789949
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050334.1	3409082	3430095	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP050334.1/3409082-3430095	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343555.1/NZ_CP050334/1/3409082/3430095
Pseudomonas	aeruginosa	X24509	NZ_KI519266.1	27292	86639	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_KI519266.1/27292-86639	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481865.1/NZ_KI519266/1/27292/86639
Pseudomonas	aeruginosa	X24509	NZ_KI519266.1	2768302	2822163	phenazine - thiopeptide hybrid	False	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI519266.1/2768302-2822163	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481865.1/NZ_KI519266/1/2768302/2822163
Pseudomonas	aeruginosa	NCTC11445	NZ_CP017969.1	494095	553589	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP017969.1/494095-553589	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874465.1/NZ_CP017969/1/494095/553589
Pseudomonas	aeruginosa	NCTC11445	NZ_CP017969.1	3444673	3465686	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP017969.1/3444673-3465686	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874465.1/NZ_CP017969/1/3444673/3465686
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008864.2	804059	863408	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP008864.2/804059-863408	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516225.2/NZ_CP008864/2/804059/863408
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008864.2	4234652	4255665	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP008864.2/4234652-4255665	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516225.2/NZ_CP008864/2/4234652/4255665
Paenarthrobacter	nitroguajacolicus	xwA3	NZ_QJRB01000036.1	12375	32864	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QJRB01000036.1/12375-32864	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013393275.1/NZ_QJRB01000036/1/12375/32864
Xenorhabdus	koppenhoeferi	DSM 18168	NZ_FPBJ01000011.1	0	10631	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FPBJ01000011.1/0-10631	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116635.1/NZ_FPBJ01000011/1/0/10631
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008872.2	748618	807951	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP008872.2/748618-807951	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001542795.2/NZ_CP008872/2/748618/807951
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008872.2	3471103	3492116	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP008872.2/3471103-3492116	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001542795.2/NZ_CP008872/2/3471103/3492116
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008870.2	880937	940286	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP008870.2/880937-940286	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516185.2/NZ_CP008870/2/880937/940286
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008870.2	2567386	2588399	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP008870.2/2567386-2588399	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516185.2/NZ_CP008870/2/2567386/2588399
Streptomyces	hundungensis	BH38	NZ_CP032698.1	4749417	4769945	phenazine	False	lomofungin	39	BGC0001302	https://antismash-db.secondarymetabolites.org/go/NZ_CP032698.1/4749417-4769945	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627815.1/NZ_CP032698/1/4749417/4769945
Pseudomonas	aeruginosa	NCTC11445	NZ_PPFS01000028.1	18540	29528	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_PPFS01000028.1/18540-29528	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002896925.1/NZ_PPFS01000028/1/18540/29528
Pseudomonas	aeruginosa	NCTC11445	NZ_PPFS01000004.1	61505	72487	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_PPFS01000004.1/61505-72487	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002896925.1/NZ_PPFS01000004/1/61505/72487
Pseudomonas	aeruginosa	NCTC11445	NZ_CP028368.1	1148794	1209284	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP028368.1/1148794-1209284	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004347045.1/NZ_CP028368/1/1148794/1209284
Pseudomonas	aeruginosa	NCTC11445	NZ_CP028368.1	4706030	4754984	phenazine - thiopeptide hybrid	False	endophenazine A / endophenazine B	16	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP028368.1/4706030-4754984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004347045.1/NZ_CP028368/1/4706030/4754984
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008856.2	739761	799098	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP008856.2/739761-799098	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516245.2/NZ_CP008856/2/739761/799098
Pseudomonas	Unclassified	AK6U	NZ_CP025229.1	1191554	1211085	phenazine	False	endophenazine A / endophenazine B	33	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP025229.1/1191554-1211085	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002843285.1/NZ_CP025229/1/1191554/1211085
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008856.2	3507446	3528459	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP008856.2/3507446-3528459	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516245.2/NZ_CP008856/2/3507446/3528459
Pseudomonas	Unclassified	AK6U	NZ_CP025229.1	4191665	4251946	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP025229.1/4191665-4251946	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002843285.1/NZ_CP025229/1/4191665/4251946
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050330.1	739324	798887	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP050330.1/739324-798887	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343475.1/NZ_CP050330/1/739324/798887
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050330.1	3549497	3570510	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP050330.1/3549497-3570510	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343475.1/NZ_CP050330/1/3549497/3570510
Pseudomonas	Unclassified	R4-39-08	NZ_CP027733.1	2990814	3013586	hserlactone - phenazine hybrid	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP027733.1/2990814-3013586	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003852275.1/NZ_CP027733/1/2990814/3013586
Pseudomonas	aeruginosa	NCTC11445	NZ_CP037925.1	2560014	2579540	phenazine	False	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP037925.1/2560014-2579540	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004355125.1/NZ_CP037925/1/2560014/2579540
Pseudomonas	aeruginosa	NCTC11445	NZ_CP037925.1	5288575	5348842	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	26	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP037925.1/5288575-5348842	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004355125.1/NZ_CP037925/1/5288575/5348842
Pseudomonas	chlororaphis	JD37	NZ_CP009290.1	1170840	1193090	hserlactone - phenazine hybrid	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP009290.1/1170840-1193090	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000761195.1/NZ_CP009290/1/1170840/1193090
Pseudomonas	Unclassified	B6(2017)	NZ_NEIQ01000021.1	0	102626	hserlactone - nrps-like - phenazine - transat-pks - transat-pks-like hybrid	True	rhizoxin A	100	BGC0001112	https://antismash-db.secondarymetabolites.org/go/NZ_NEIQ01000021.1/0-102626	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002112765.1/NZ_NEIQ01000021/1/0/102626
Brevibacterium	aurantiacum	SMQ-1417	NZ_CP025330.1	141717	162185	phenazine	False	iodinin	27	BGC0001868	https://antismash-db.secondarymetabolites.org/go/NZ_CP025330.1/141717-162185	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003999295.1/NZ_CP025330/1/141717/162185
Pseudomonas	Unclassified	B6(2017)	NZ_NEIQ01000002.1	469175	489682	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NEIQ01000002.1/469175-489682	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002112765.1/NZ_NEIQ01000002/1/469175/489682
Streptomyces	Unclassified	NA04227	NZ_CP054918.1	4354831	4402625	phenazine - t3pks hybrid	False	endophenazine A / endophenazine B	66	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP054918.1/4354831-4402625	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364195.1/NZ_CP054918/1/4354831/4402625
Pseudomonas	aeruginosa	BL03	NZ_KI518942.1	2440892	2501268	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_KI518942.1/2440892-2501268	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481085.1/NZ_KI518942/1/2440892/2501268
Pseudomonas	aeruginosa	BL03	NZ_KI518944.1	0	13877	phenazine	True	pyocyanine	71	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI518944.1/0-13877	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481085.1/NZ_KI518944/1/0/13877
Cupriavidus	alkaliphilus	MtRBr-3211	NZ_FMAD01000005.1	167613	188042	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMAD01000005.1/167613-188042	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900094595.1/NZ_FMAD01000005/1/167613/188042
Pseudomonas	aeruginosa	NCTC11445	NZ_JTYB01000015.1	0	11056	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_JTYB01000015.1/0-11056	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000796425.1/NZ_JTYB01000015/1/0/11056
Pseudomonas	aeruginosa	NCTC11445	NZ_JTYB01000020.1	202473	213535	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_JTYB01000020.1/202473-213535	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000796425.1/NZ_JTYB01000020/1/202473/213535
Pseudomonas	aeruginosa	BWH052	NZ_KK213251.1	935975	956988	phenazine	False	pyocyanine	71	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KK213251.1/935975-956988	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629545.1/NZ_KK213251/1/935975/956988
Pseudomonas	aeruginosa	BWH052	NZ_KK213258.1	30037	88069	phenazine - t1nrps hybrid	False	pyochelin	100	BGC0000412	https://antismash-db.secondarymetabolites.org/go/NZ_KK213258.1/30037-88069	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629545.1/NZ_KK213258/1/30037/88069
Streptomyces	tendae	VITAKN	NZ_CP043959.1	1069211	1089676	phenazine	False	chejuenolide A / chejuenolide B	7	BGC0001543	https://antismash-db.secondarymetabolites.org/go/NZ_CP043959.1/1069211-1089676	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008632955.1/NZ_CP043959/1/1069211/1089676
Escherichia	coli	ECCWS199	NZ_CP010196.1	3070999	3112793	nrps-like - phenazine hybrid	False	1,6-phenazinedimethanol / fontizine A	100	BGC0002002	https://antismash-db.secondarymetabolites.org/go/NZ_CP010196.1/3070999-3112793	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001901105.1/NZ_CP010196/1/3070999/3112793
Streptomyces	Unclassified	CNS335	NZ_KB897632.1	163052	203952	other - phenazine hybrid	False	marinophenazine A / phenaziterpene A	88	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_KB897632.1/163052-203952	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377125.1/NZ_KB897632/1/163052/203952
Streptomyces	Unclassified	CNB091	NZ_KB899004.1	57382	148726	phenazine - pks-like - t1pks - t2pks hybrid	False	streptophenazine B / streptophenazine C / streptophenazine F / streptophenazine G / streptophenazine H	100	BGC0002010	https://antismash-db.secondarymetabolites.org/go/NZ_KB899004.1/57382-148726	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377965.1/NZ_KB899004/1/57382/148726
Pseudomonas	Unclassified	FDAARGOS_761	NZ_CP054572.1	2119078	2138517	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP054572.1/2119078-2138517	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343155.1/NZ_CP054572/1/2119078/2138517
Pseudomonas	Unclassified	FDAARGOS_761	NZ_CP054572.1	4783871	4844207	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP054572.1/4783871-4844207	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343155.1/NZ_CP054572/1/4783871/4844207
Pantoea	agglomerans	T5	NZ_JNGC01000004.1	163830	184307	phenazine	False	iodinin	45	BGC0001868	https://antismash-db.secondarymetabolites.org/go/NZ_JNGC01000004.1/163830-184307	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000731125.1/NZ_JNGC01000004/1/163830/184307
Pseudomonas	Unclassified	R1-43-08	NZ_CP027734.1	2803066	2825838	hserlactone - phenazine hybrid	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP027734.1/2803066-2825838	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003852255.1/NZ_CP027734/1/2803066/2825838
Pseudomonas	Unclassified	PS24	NZ_VXCP01000038.1	61695	82121	phenazine	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_VXCP01000038.1/61695-82121	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011355085.1/NZ_VXCP01000038/1/61695/82121
Streptomyces	Unclassified	TLI_053	NZ_LT629775.1	5172875	5219353	other - phenazine - t3pks hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	100	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_LT629775.1/5172875-5219353	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900105395.1/NZ_LT629775/1/5172875/5219353
Pseudomonas	aeruginosa	LESB58	NC_011770.1	729552	788954	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NC_011770.1/729552-788954	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000026645.1/NC_011770/1/729552/788954
Microbispora	fusca	NEAU-HEGS1-5	NZ_VANP01000006.1	166988	229478	nrps-like - phenazine - t1pks hybrid	False	marinophenazine A / phenaziterpene A	34	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_VANP01000006.1/166988-229478	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005864065.1/NZ_VANP01000006/1/166988/229478
Pseudomonas	aeruginosa	LESB58	NC_011770.1	3786977	3807984	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NC_011770.1/3786977-3807984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000026645.1/NC_011770/1/3786977/3807984
Pseudomonas	aeruginosa	BL19	NZ_KI518814.1	30495	90187	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_KI518814.1/30495-90187	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000480765.1/NZ_KI518814/1/30495/90187
Pseudomonas	aeruginosa	BL19	NZ_KI518815.1	0	15003	phenazine	True	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI518815.1/0-15003	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000480765.1/NZ_KI518815/1/0/15003
Pseudomonas	aeruginosa	NCTC11445	NZ_CP047069.1	2011365	2030763	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP047069.1/2011365-2030763	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009800145.1/NZ_CP047069/1/2011365/2030763
Pseudomonas	aeruginosa	NCTC11445	NZ_CP047069.1	4571518	4630105	phenazine - t1nrps hybrid	False	endophenazine A / endophenazine B	33	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP047069.1/4571518-4630105	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009800145.1/NZ_CP047069/1/4571518/4630105
Streptomyces	Unclassified	Root1310	NZ_LMEQ01000016.1	0	27737	phenazine - t3pks hybrid	True	endophenazine A / endophenazine B	83	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_LMEQ01000016.1/0-27737	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426425.1/NZ_LMEQ01000016/1/0/27737
Saccharopolyspora	Unclassified	ASAGF58	NZ_CP040605.1	3393938	3428135	phenazine - terpene hybrid	False	pyocyanine	71	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP040605.1/3393938-3428135	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012277335.1/NZ_CP040605/1/3393938/3428135
Pseudomonas	aeruginosa	NCTC11445	NZ_CP030910.1	1598405	1657826	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP030910.1/1598405-1657826	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003369775.1/NZ_CP030910/1/1598405/1657826
Pseudomonas	aeruginosa	NCTC11445	NZ_CP030910.1	4585301	4606314	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP030910.1/4585301-4606314	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003369775.1/NZ_CP030910/1/4585301/4606314
Pseudomonas	aeruginosa	NCTC11445	NZ_CP022478.1	2404986	2424433	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP022478.1/2404986-2424433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004010895.1/NZ_CP022478/1/2404986/2424433
Streptomyces	Unclassified	KPB2	NZ_CP034353.1	935367	955793	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP034353.1/935367-955793	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950055.1/NZ_CP034353/1/935367/955793
Pseudomonas	aeruginosa	NCTC11445	NZ_CP022478.1	6278234	6338535	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP022478.1/6278234-6338535	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004010895.1/NZ_CP022478/1/6278234/6338535
