#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Halomonas	heilongjiangensis	9-2	NZ_PDOH01000015.1	61377	96084	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PDOH01000015.1/61377-96084	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003202165.1/NZ_PDOH01000015/1/61377/96084
Desulfallas	arcticus	DSM 17038	NZ_FOOX01000003.1	22989	64135	resorcinol	False	vicenistatin	10	BGC0000167	https://antismash-db.secondarymetabolites.org/go/NZ_FOOX01000003.1/22989-64135	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900113335.1/NZ_FOOX01000003/1/22989/64135
Collimonas	Unclassified	OK412	NZ_FOLC01000001.1	119211	161098	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOLC01000001.1/119211-161098	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900112135.1/NZ_FOLC01000001/1/119211/161098
Halomonas	Unclassified	BC-M4-5	NZ_CP035042.1	143483	184583	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP035042.1/143483-184583	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009834345.1/NZ_CP035042/1/143483/184583
Variovorax	Unclassified	BK613	NZ_JACIBG010000001.1	292648	334565	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACIBG010000001.1/292648-334565	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014195185.1/NZ_JACIBG010000001/1/292648/334565
Agromyces	Unclassified	OV429	NZ_QTTL01000001.1	970761	1011931	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTTL01000001.1/970761-1011931	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003384855.1/NZ_QTTL01000001/1/970761/1011931
Variovorax	Unclassified	BK613	NZ_JACIBG010000014.1	45125	91280	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACIBG010000014.1/45125-91280	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014195185.1/NZ_JACIBG010000014/1/45125/91280
Pseudomonas	chlororaphis	48B8	NZ_CP014867.1	5105628	5189727	resorcinol - t1nrps hybrid	False	pyoverdin	26	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP014867.1/5105628-5189727	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001602135.1/NZ_CP014867/1/5105628/5189727
Neisseria	Unclassified	HMSC073G10	NZ_KV809528.1	239651	274982	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV809528.1/239651-274982	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001812605.1/NZ_KV809528/1/239651/274982
Mannheimia	haemolytica	USDA-ARS-USMARC-183	NC_020833.2	192456	239630	arylpolyene - resorcinol hybrid	False	APE Vf	20	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NC_020833.2/192456-239630	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349765.2/NC_020833/2/192456/239630
Delftia	Unclassified	HK171	NZ_CP018101.1	1826294	1868247	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP018101.1/1826294-1868247	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001886655.1/NZ_CP018101/1/1826294/1868247
Thiomicrospira	Unclassified	S5	NZ_CP014470.1	113587	161026	arylpolyene - resorcinol hybrid	False	pyoluteorin	11	BGC0000127	https://antismash-db.secondarymetabolites.org/go/NZ_CP014470.1/113587-161026	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003991075.1/NZ_CP014470/1/113587/161026
Bordetella	bronchiseptica	I328	NZ_CP020818.1	88689	130603	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP020818.1/88689-130603	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003184465.1/NZ_CP020818/1/88689/130603
Prevotella	bivia	DSM 20514	NZ_JH660660.1	1408734	1447201	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH660660.1/1408734-1447201	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000262545.1/NZ_JH660660/1/1408734/1447201
Prevotella	bivia	DSM 20514	NZ_JH660660.1	1522656	1567927	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH660660.1/1522656-1567927	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000262545.1/NZ_JH660660/1/1522656/1567927
Paraglaciecola	Unclassified	D3211	NZ_SAIS01000010.1	51148	101223	arylpolyene - resorcinol hybrid	False	APE Vf	40	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_SAIS01000010.1/51148-101223	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004360155.1/NZ_SAIS01000010/1/51148/101223
Maribacter	flavus	KCTC 42508	NZ_VUOE01000001.1	1059853	1113518	arylpolyene - resorcinol hybrid	False	flexirubin	61	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VUOE01000001.1/1059853-1113518	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008386635.1/NZ_VUOE01000001/1/1059853/1113518
Chitinophaga	Unclassified	XJ-2	NZ_QFFK01000001.1	128105	174412	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QFFK01000001.1/128105-174412	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003149455.1/NZ_QFFK01000001/1/128105/174412
Desulfofustis	glycolicus	DSM 9705	NZ_FQXS01000005.1	118345	186017	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FQXS01000005.1/118345-186017	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900130015.1/NZ_FQXS01000005/1/118345/186017
Eikenella	corrodens	KCOM 3110	NZ_LT906482.1	341439	382600	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT906482.1/341439-382600	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900187105.1/NZ_LT906482/1/341439/382600
Chryseobacterium	indoltheticum	G0211	NZ_CP033929.1	0	51247	arylpolyene - resorcinol hybrid	True	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP033929.1/0-51247	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815915.1/NZ_CP033929/1/0/51247
Niastella	yeongjuensis	DSM 17621	NZ_FOCZ01000025.1	0	27448	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOCZ01000025.1/0-27448	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900110245.1/NZ_FOCZ01000025/1/0/27448
Lachnoclostridium	polysaccharolyticum	DSM 1801	NZ_FOHN01000020.1	0	60000	resorcinol - t1nrps hybrid	True	equibactin	14	BGC0000347	https://antismash-db.secondarymetabolites.org/go/NZ_FOHN01000020.1/0-60000	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900111595.1/NZ_FOHN01000020/1/0/60000
Flavobacterium	subsaxonicum	DSM 21790	NZ_AUGP01000007.1	23698	72826	arylpolyene - resorcinol hybrid	True	flexirubin	86	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_AUGP01000007.1/23698-72826	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000422725.1/NZ_AUGP01000007/1/23698/72826
Chryseobacterium	shigense	DSM 17126	NZ_MUGP01000007.1	8526	76992	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_MUGP01000007.1/8526-76992	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943655.1/NZ_MUGP01000007/1/8526/76992
Neisseria	Unclassified	KEM232	NZ_CP022527.1	469841	526917	arylpolyene - resorcinol hybrid	False	APE Ec	31	BGC0000836	https://antismash-db.secondarymetabolites.org/go/NZ_CP022527.1/469841-526917	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002237445.1/NZ_CP022527/1/469841/526917
Brumimicrobium	aurantiacum	N62	NZ_QURB01000002.1	24592	93045	arylpolyene - resorcinol hybrid	False	flexirubin	66	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QURB01000002.1/24592-93045	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003402975.1/NZ_QURB01000002/1/24592/93045
Mangrovimonas	Unclassified	CR14	NZ_JAAFZY010000001.1	244092	297548	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JAAFZY010000001.1/244092-297548	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011764015.1/NZ_JAAFZY010000001/1/244092/297548
Corticibacter	populi	DSM 105136	NZ_SGWR01000001.1	1135971	1177969	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SGWR01000001.1/1135971-1177969	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217315.1/NZ_SGWR01000001/1/1135971/1177969
Variovorax	Unclassified	PMC12	NZ_CP027773.1	240730	276999	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027773.1/240730-276999	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003019815.1/NZ_CP027773/1/240730/276999
Variovorax	Unclassified	PMC12	NZ_CP027773.1	772819	814748	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027773.1/772819-814748	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003019815.1/NZ_CP027773/1/772819/814748
Chryseobacterium	Unclassified	KLBC 52	NZ_QDFZ01000015.1	68638	134993	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QDFZ01000015.1/68638-134993	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003347605.1/NZ_QDFZ01000015/1/68638/134993
Marinobacter	persicus	UTICA-S1B3	NZ_FOSC01000010.1	48981	98276	arylpolyene - resorcinol hybrid	False	APE Vf	30	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_FOSC01000010.1/48981-98276	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900114155.1/NZ_FOSC01000010/1/48981/98276
Variovorax	Unclassified	BK370	NZ_SLZJ01000005.1	320455	362372	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SLZJ01000005.1/320455-362372	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004346025.1/NZ_SLZJ01000005/1/320455/362372
Variovorax	Unclassified	BK370	NZ_SLZJ01000007.1	320503	366658	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SLZJ01000007.1/320503-366658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004346025.1/NZ_SLZJ01000007/1/320503/366658
Protaetiibacter	intestinalis	2DFWR-13	NZ_CP032630.1	1886547	1927690	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032630.1/1886547-1927690	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627075.1/NZ_CP032630/1/1886547/1927690
Methylobacterium	Unclassified	WSM2598	NZ_KB900609.1	5667803	5732811	nrps-like - resorcinol - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB900609.1/5667803-5732811	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379105.1/NZ_KB900609/1/5667803/5732811
Pseudomonas	chlororaphis	O6	NZ_CM001490.1	4694776	4773903	resorcinol - t1nrps hybrid	False	pyoverdin	32	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CM001490.1/4694776-4773903	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000264555.1/NZ_CM001490/1/4694776/4773903
Mucilaginibacter	Unclassified	L196	NZ_LMUO01000015.1	342841	396688	arylpolyene - resorcinol hybrid	False	flexirubin	22	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LMUO01000015.1/342841-396688	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009765905.1/NZ_LMUO01000015/1/342841/396688
Pseudomonas	chlororaphis	48B8	NZ_CP027716.1	4414526	4488834	resorcinol - t1nrps hybrid	False	pyoverdin	21	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP027716.1/4414526-4488834	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003851785.1/NZ_CP027716/1/4414526/4488834
Empedobacter	brevis	SE1-3	NZ_CP013210.1	3244523	3296819	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP013210.1/3244523-3296819	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009834475.1/NZ_CP013210/1/3244523/3296819
Phocaeicola	vulgatus	OF05-20BH	NZ_SPHD01000002.1	242146	283286	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SPHD01000002.1/242146-283286	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844725.1/NZ_SPHD01000002/1/242146/283286
Phocaeicola	vulgatus	OF05-20BH	NZ_SPHD01000003.1	0	34649	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SPHD01000003.1/0-34649	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844725.1/NZ_SPHD01000003/1/0/34649
Pseudomonas	chlororaphis	48B8	NZ_CP011110.1	2150277	2233726	resorcinol - t1nrps hybrid	False	pyoverdin	33	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP011110.1/2150277-2233726	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000963835.1/NZ_CP011110/1/2150277/2233726
Chryseobacterium	Unclassified	YR221	NZ_FWXM01000006.1	324469	392382	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FWXM01000006.1/324469-392382	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900176315.1/NZ_FWXM01000006/1/324469/392382
Pseudomonas	chlororaphis	YL-1	NZ_AWWJ01000061.1	0	34956	resorcinol - t1nrps hybrid	True	pyoverdin	20	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_AWWJ01000061.1/0-34956	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000512485.1/NZ_AWWJ01000061/1/0/34956
Fischerella	Unclassified	PCC 9431	NZ_KE650771.1	223858	277878	hgle-ks - resorcinol hybrid	False	bartoloside 2 / bartoloside 3 / bartoloside 4	36	BGC0001525	https://antismash-db.secondarymetabolites.org/go/NZ_KE650771.1/223858-277878	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000447295.1/NZ_KE650771/1/223858/277878
Pseudomonas	chlororaphis	48B8	NZ_MOBW01000012.1	0	33500	resorcinol - t1nrps hybrid	True	pyoverdin	16	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_MOBW01000012.1/0-33500	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003732375.1/NZ_MOBW01000012/1/0/33500
Arcobacter	butzleri	JV22	NZ_CP040507.1	141116	198905	arylpolyene - resorcinol hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP040507.1/141116-198905	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005886055.1/NZ_CP040507/1/141116/198905
Dyadobacter	crusticola	DSM 16708	NZ_JNJB01000006.1	285381	331513	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JNJB01000006.1/285381-331513	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000701505.1/NZ_JNJB01000006/1/285381/331513
Paenibacillus	Unclassified	USDA918EY	NZ_WTWY01000004.1	303360	344500	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WTWY01000004.1/303360-344500	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009870825.1/NZ_WTWY01000004/1/303360/344500
Chitinophaga	skermanii	DSM 23857	NZ_QLLL01000001.1	742314	788691	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QLLL01000001.1/742314-788691	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003259335.1/NZ_QLLL01000001/1/742314/788691
Bacteroides	Unclassified	AF25-38AC	NZ_QTMD01000005.1	61276	102416	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTMD01000005.1/61276-102416	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003602995.1/NZ_QTMD01000005/1/61276/102416
Zobellia	galactanivorans	DsiJT	NC_015844.1	2383420	2435630	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_015844.1/2383420-2435630	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000973105.1/NC_015844/1/2383420/2435630
Zobellia	galactanivorans	DsiJT	NC_015844.1	5156801	5198652	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015844.1/5156801-5198652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000973105.1/NC_015844/1/5156801/5198652
Chryseobacterium	gregarium	DSM 19109	NZ_AUMU01000008.1	195555	258863	arylpolyene - resorcinol hybrid	True	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_AUMU01000008.1/195555-258863	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000430845.1/NZ_AUMU01000008/1/195555/258863
Bacteroides	eggerthii	AF18-1	NZ_QRQD01000024.1	43287	67773	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRQD01000024.1/43287-67773	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003475335.1/NZ_QRQD01000024/1/43287/67773
Paenibacillus	Unclassified	14171R-81	NZ_CP048286.1	2246790	2288659	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP048286.1/2246790-2288659	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010365285.1/NZ_CP048286/1/2246790/2288659
Ottowia	thiooxydans	DSM 14619	NZ_AUGX01000020.1	23722	65609	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AUGX01000020.1/23722-65609	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000422885.1/NZ_AUGX01000020/1/23722/65609
Aequorivita	sublithincola	DSM 14238	NC_018013.1	944216	994642	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_018013.1/944216-994642	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000265385.1/NC_018013/1/944216/994642
Paenibacillus	paridis	py1325	NZ_VCIX01000081.1	4524	46402	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VCIX01000081.1/4524-46402	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006345825.1/NZ_VCIX01000081/1/4524/46402
Paucimonas	lemoignei	DSM 7445	NZ_SLZQ01000007.1	142612	188517	arylpolyene - resorcinol hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_SLZQ01000007.1/142612-188517	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004342585.1/NZ_SLZQ01000007/1/142612/188517
Mucilaginibacter	ginsenosidivorax	KHI28	NZ_CP042437.1	2957830	3033860	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_CP042437.1/2957830-3033860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007971525.1/NZ_CP042437/1/2957830/3033860
Neisseria	Unclassified	HMSC061E12	NZ_KV804556.1	47528	110231	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV804556.1/47528-110231	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001811365.1/NZ_KV804556/1/47528/110231
Pseudomonas	chlororaphis	JD37	NZ_CP048051.1	4643879	4722283	resorcinol - t1nrps hybrid	False	pyoverdin	33	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP048051.1/4643879-4722283	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010092525.1/NZ_CP048051/1/4643879/4722283
Chitinophaga	dinghuensis	DSM 29821	NZ_QLMA01000003.1	41776	88058	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_QLMA01000003.1/41776-88058	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003259435.1/NZ_QLMA01000003/1/41776/88058
Sneathiella	chungangensis	KCTC 32476	NZ_WTVA01000002.1	128088	169237	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WTVA01000002.1/128088-169237	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009882935.1/NZ_WTVA01000002/1/128088/169237
Kriegella	Unclassified	EG-1	NZ_WJPK01000002.1	381126	434737	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_WJPK01000002.1/381126-434737	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009649685.1/NZ_WJPK01000002/1/381126/434737
Kriegella	Unclassified	EG-1	NZ_WJPK01000004.1	247963	286556	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WJPK01000004.1/247963-286556	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009649685.1/NZ_WJPK01000004/1/247963/286556
Myxococcus	hansupus	contaminant ex DSM 436	NZ_CP012109.1	1982962	2024840	resorcinol	False	arginomycin	6	BGC0000883	https://antismash-db.secondarymetabolites.org/go/NZ_CP012109.1/1982962-2024840	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000280925.3/NZ_CP012109/1/1982962/2024840
Maribacter	vaceletii	DSM 25230	NZ_RBIQ01000007.1	680380	731347	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_RBIQ01000007.1/680380-731347	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003634105.1/NZ_RBIQ01000007/1/680380/731347
Pseudomonas	Unclassified	ABC1	NZ_CP058349.1	3215415	3267655	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_CP058349.1/3215415-3267655	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013395055.1/NZ_CP058349/1/3215415/3267655
Flavobacterium	alkalisoli	XS-5	NZ_CP042831.1	724979	777391	arylpolyene - resorcinol hybrid	False	flexirubin	83	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP042831.1/724979-777391	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008000935.1/NZ_CP042831/1/724979/777391
Chryseobacterium	Unclassified	YR485	NZ_JUGO01000012.1	9234	75186	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JUGO01000012.1/9234-75186	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000799335.1/NZ_JUGO01000012/1/9234/75186
Myroides	xuanwuensis	DSM 27251	NZ_FRBO01000001.1	90419	142805	arylpolyene - resorcinol hybrid	False	flexirubin	69	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FRBO01000001.1/90419-142805	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900142635.1/NZ_FRBO01000001/1/90419/142805
Achromobacter	Unclassified	MFA1 R4	NZ_LT707065.1	2206201	2248127	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT707065.1/2206201-2248127	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900156745.1/NZ_LT707065/1/2206201/2248127
Streptomyces	Unclassified	JB150	NZ_CP049780.1	153934	195071	resorcinol	False	atratumycin	5	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_CP049780.1/153934-195071	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011193355.1/NZ_CP049780/1/153934/195071
Chitinimonas	taiwanensis	S00056	NZ_JACHKO010000002.1	52264	106443	resorcinol - siderophore hybrid	False	vicibactin	22	BGC0000457	https://antismash-db.secondarymetabolites.org/go/NZ_JACHKO010000002.1/52264-106443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014204155.1/NZ_JACHKO010000002/1/52264/106443
Agarivorans	gilvus	WH0801	NZ_CP013021.1	2279868	2325822	arylpolyene - resorcinol hybrid	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_CP013021.1/2279868-2325822	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001420915.1/NZ_CP013021/1/2279868/2325822
Phocaeicola	dorei	JR04	NZ_CP046427.1	2131172	2172315	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP046427.1/2131172-2172315	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013010255.1/NZ_CP046427/1/2131172/2172315
Bacteroides	caccae	2789STDY5834880	NZ_CZAI01000009.1	82420	123563	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CZAI01000009.1/82420-123563	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001405955.1/NZ_CZAI01000009/1/82420/123563
Malaciobacter	mytili	LMG 24559	NZ_CP031219.1	196387	255076	arylpolyene - resorcinol hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP031219.1/196387-255076	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003346775.1/NZ_CP031219/1/196387/255076
Aequorivita	viscosa	CGMCC 1.11023	NZ_FNNS01000015.1	12957	66823	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FNNS01000015.1/12957-66823	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900106795.1/NZ_FNNS01000015/1/12957/66823
